Time,Place,Latitude,Longitude,Depth,Mag
1998-03-14T19:40:27.050Z,"52 km ESE of Kerman, Iran",30.154,57.605,9.0,6.6
1998-03-14T11:29:35.010Z,southeast Indian Ridge,-42.005,88.345,10.0,5.5
1998-03-13T05:24:37.580Z,"64 km SW of Puerto Madero, Mexico",14.368,-92.901,33.0,5.5
1998-03-11T19:40:25.300Z,Fiji region,-17.272,-177.033,33.0,5.7
1998-03-11T00:37:38.100Z,"18 km ESE of Pondaguitan, Philippines",6.293,126.335,33.0,5.7
1998-03-08T00:35:42.170Z,"23 km NE of Basco, Philippines",20.585,122.142,157.5,5.8
1998-03-06T00:08:20.230Z,off the west coast of northern Sumatra,1.637,93.126,32.0,5.5
1998-03-04T13:33:54.960Z,"63 km S of Lata, Solomon Islands",-11.295,165.86,33.0,5.5
1998-03-03T02:24:43.880Z,"9 km SSW of San José El Ídolo, Guatemala",14.38,-91.466,62.8,6.1
1998-03-01T06:15:51.490Z,"154 km ENE of Gizo, Solomon Islands",-7.62,158.16,33.0,5.5
1998-02-28T22:15:12.050Z,"131 km WNW of Buala, Solomon Islands",-7.845,158.44,44.7,5.6
1998-02-28T17:38:48.610Z,"127 km S of ?yama, Japan",33.458,138.124,291.4,5.7
1998-02-28T10:46:52.330Z,"64 km SSW of Sola, Vanuatu",-14.424,167.355,184.9,5.8
1998-02-25T19:05:51.670Z,Reykjanes Ridge,53.936,-35.223,10.0,5.6
1998-02-24T21:08:41.290Z,"278 km ESE of Attu Station, Alaska",51.715,176.83,33.0,5.5
1998-02-23T00:27:20.660Z,west of Macquarie Island,-56.901,147.497,10.0,5.6
1998-02-20T18:19:19.710Z,"101 km SSE of Lata, Solomon Islands",-11.55,166.214,66.2,5.6
1998-02-20T12:18:06.230Z,"46 km WSW of Ashk?sham, Afghanistan",36.479,71.086,235.6,6.4
1998-02-19T17:14:42.100Z,"134 km SSE of Amahai, Indonesia",-4.514,129.248,33.0,5.6
1998-02-19T14:14:51.190Z,"126 km S of Amahai, Indonesia",-4.476,129.082,33.0,6.5
1998-02-19T04:21:30.530Z,"23 km NW of Puerto Ocopa, Peru",-10.973,-74.439,33.0,5.9
1998-02-18T09:13:45.570Z,"157 km SSW of Severo-Kuril’sk, Russia",49.304,155.57,48.6,5.5
1998-02-16T23:53:19.720Z,Reykjanes Ridge,52.718,-33.677,10.0,6.8
1998-02-16T13:36:15.410Z,Reykjanes Ridge,52.693,-33.747,10.0,5.5
1998-02-14T00:08:07.820Z,"52 km SW of Ashk?sham, Afghanistan",36.358,71.105,218.9,5.5
1998-02-12T18:51:17.180Z,Fiji region,-16.893,-178.973,33.0,5.5
1998-02-12T17:31:07.240Z,"220 km ESE of Labasa, Fiji",-17.126,-178.699,33.0,5.6
1998-02-11T13:14:46.250Z,"6 km S of Sogod, Philippines",10.331,124.99,56.8,5.5
1998-02-09T03:02:13.960Z,Sea of Okhotsk,51.55,149.639,678.9,5.5
1998-02-07T23:16:21.960Z,southern East Pacific Rise,-55.158,-126.856,10.0,5.5
1998-02-07T03:20:18.910Z,"38 km NE of Port-Olry, Vanuatu",-14.796,167.323,129.1,5.9
1998-02-07T01:18:59.500Z,"Volcano Islands, Japan region",24.821,141.746,525.3,6.4
1998-02-07T01:13:36.810Z,"Volcano Islands, Japan region",24.787,141.752,525.9,5.9
1998-02-06T12:32:48.700Z,"128 km WNW of Manokwari, Indonesia",-0.502,132.962,26.7,5.5
1998-02-06T06:37:13.740Z,"64 km S of Tocopilla, Chile",-22.668,-70.132,57.6,5.5
1998-02-04T14:33:21.260Z,"23 km ESE of Rust?q, Afghanistan",37.075,70.089,33.0,5.9
1998-02-03T03:02:00.240Z,"2 km E of Benito Juárez, Mexico",15.883,-96.298,33.0,6.4
1998-01-31T23:30:42.050Z,West Chile Rise,-35.763,-97.058,10.0,6.0
1998-01-30T15:50:13.910Z,"70 km ENE of Mutsu, Japan",41.464,142.022,33.0,5.8
1998-01-30T12:16:08.690Z,"34 km SSE of Antofagasta, Chile",-23.913,-70.207,42.0,7.1
1998-01-27T21:05:44.360Z,south of the Fiji Islands,-22.411,179.035,610.1,6.5
1998-01-27T19:55:01.250Z,south of the Fiji Islands,-22.542,179.048,611.0,6.3
1998-01-27T19:07:58.620Z,"188 km SE of Ust’-Kamchatsk Staryy, Russia",55.075,164.681,49.0,5.5
1998-01-27T02:14:12.950Z,Fiji region,-20.768,-179.178,642.8,6.0
1998-01-26T23:06:01.710Z,"251 km WSW of Riverton, New Zealand",-47.514,165.185,33.0,5.9
1998-01-26T18:30:31.280Z,"194 km WSW of Haveluloto, Tonga",-22.039,-176.838,159.9,5.7
1998-01-26T13:02:37.800Z,southeast of Easter Island,-36.068,-100.968,10.0,5.5
1998-01-25T08:56:34.930Z,southern East Pacific Rise,-54.778,-119.306,10.0,5.5
1998-01-25T08:12:12.730Z,"224 km ESE of Alo, Wallis and Futuna",-15.323,-176.302,33.0,5.6
1998-01-23T09:20:08.280Z,"64 km SSE of Nikolski, Alaska",52.379,-168.643,33.0,5.9
1998-01-22T15:12:39.080Z,Kermadec Islands region,-27.602,-178.095,33.0,5.6
1998-01-21T23:45:36.880Z,west of Macquarie Island,-58.876,149.137,10.0,5.7
1998-01-20T15:21:15.030Z,"17 km E of Shikotan, Russia",43.768,146.94,54.8,5.7
1998-01-20T04:09:40.980Z,southern East Pacific Rise,-35.132,-110.862,10.0,5.8
1998-01-19T18:23:59.660Z,"Off the coast of Aisen, Chile",-44.971,-79.488,10.0,6.2
1998-01-19T13:48:07.520Z,"57 km E of Madang, Papua New Guinea",-5.231,146.308,159.3,5.5
1998-01-19T12:30:06.160Z,central Mid-Atlantic Ridge,-0.653,-20.109,10.0,5.7
1998-01-19T07:08:30.770Z,Southwest Indian Ridge,-39.836,45.884,10.0,5.7
1998-01-17T10:39:06.500Z,east of the Kuril Islands,45.855,152.326,72.4,5.7
1998-01-16T10:23:35.680Z,"74 km NE of Kainantu, Papua New Guinea",-5.87,146.392,33.0,5.9
1998-01-14T19:56:12.520Z,"160 km ENE of Labasa, Fiji",-15.764,-179.303,33.0,5.9
1998-01-14T18:53:14.910Z,Carlsberg Ridge,-2.11,68.094,10.0,6.0
1998-01-14T17:24:10.390Z,"159 km ENE of Labasa, Fiji",-15.731,-179.329,33.0,6.6
1998-01-14T02:37:03.800Z,Southwest Indian Ridge,-39.612,46.364,10.0,5.8
1998-01-13T13:25:04.460Z,"146 km ENE of Labasa, Fiji",-16.03,-179.327,33.0,5.5
1998-01-13T09:50:11.250Z,"86 km SSE of Amahai, Indonesia",-4.099,129.115,44.4,5.9
1998-01-13T08:49:12.900Z,South Sandwich Islands region,-55.517,-28.199,33.0,5.5
1998-01-12T16:36:20.230Z,"149 km ENE of Labasa, Fiji",-15.848,-179.376,23.4,6.7
1998-01-12T10:14:07.630Z,"47 km SSW of Ovalle, Chile",-30.985,-71.41,34.8,6.6
1998-01-12T04:12:06.170Z,"69 km NE of Taltal, Chile",-24.954,-70.008,53.2,5.6
1998-01-12T00:04:32.760Z,southern East Pacific Rise,-34.528,-112.045,10.0,5.7
1998-01-10T19:21:56.510Z,"50 km S of Lithakiá, Greece",37.264,20.793,33.0,5.5
1998-01-10T08:20:05.760Z,"10 km SSW of San José El Ídolo, Guatemala",14.374,-91.473,33.0,6.6
1998-01-10T04:54:25.390Z,"101 km E of Pangoa, Peru",-12.029,-72.074,33.0,6.4
1998-01-10T03:50:41.560Z,"44 km NW of Zhangjiakou, China",41.083,114.5,30.3,5.7
1998-01-09T02:43:56.880Z,"65 km NNW of Port-Olry, Vanuatu",-14.525,166.771,33.0,5.6
1998-01-04T06:11:58.970Z,southeast of the Loyalty Islands,-22.301,170.911,100.6,7.5
1998-01-03T23:02:11.140Z,"85 km SW of False Pass, Alaska",54.224,-164.177,10.0,5.8
1998-01-03T06:10:08.380Z,southern Mid-Atlantic Ridge,-35.474,-16.191,10.0,6.3
1998-01-01T23:42:16.180Z,"68 km W of Panguna, Papua New Guinea",-6.338,154.87,46.2,5.9
1998-01-01T06:11:22.640Z,"Volcano Islands, Japan region",23.913,141.907,95.6,6.3
1997-12-30T13:43:18.680Z,"79 km W of Myitkyina, Myanmar",25.384,96.609,33.0,5.8
1997-12-29T05:12:21.530Z,south of Africa,-52.145,28.096,10.0,5.7
1997-12-27T20:11:01.340Z,southern Mid-Atlantic Ridge,-55.783,-4.218,10.0,6.2
1997-12-26T21:18:17.800Z,"Rat Islands, Aleutian Islands, Alaska",51.31,178.802,33.0,5.6
1997-12-26T05:34:24.710Z,south of the Fiji Islands,-22.338,-179.69,588.4,5.9
1997-12-25T22:16:19.130Z,"41 km SSW of Ocós, Guatemala",14.149,-92.28,10.0,5.8
1997-12-24T05:16:14.270Z,southern East Pacific Rise,-20.342,-113.382,10.0,5.5
1997-12-22T19:05:04.400Z,"64 km SSW of Sand Point, Alaska",54.789,-160.83,33.0,5.5
1997-12-22T16:49:52.960Z,"Luzon, Philippines",14.901,119.921,33.0,5.6
1997-12-22T10:03:45.180Z,"28 km SSW of Pasaco, Guatemala",13.742,-90.316,59.3,6.1
1997-12-22T02:05:50.080Z,"117 km N of Finschhafen, Papua New Guinea",-5.495,147.867,179.3,7.2
1997-12-20T13:26:31.570Z,Sea of Okhotsk,53.424,152.762,613.8,5.9
1997-12-19T01:07:20.940Z,"82 km NNE of Lae, Papua New Guinea",-5.996,147.167,45.1,5.5
1997-12-18T20:23:02.820Z,"107 km WSW of San Jose Village, Northern Mariana Islands",14.707,144.654,33.0,5.8
1997-12-18T15:02:00.320Z,"11 km WSW of Sensuntepeque, El Salvador",13.84,-88.739,182.1,6.1
1997-12-18T05:46:57.230Z,"138 km SW of Padang, Indonesia",-1.954,99.618,33.0,5.7
1997-12-17T11:45:09.030Z,"Rat Islands, Aleutian Islands, Alaska",51.212,178.99,33.0,5.5
1997-12-17T05:51:29.220Z,"53 km S of Jurm, Afghanistan",36.387,70.773,207.0,6.3
1997-12-17T04:38:51.460Z,"Rat Islands, Aleutian Islands, Alaska",51.187,178.871,20.0,6.6
1997-12-16T23:50:45.200Z,"95 km NNE of Lae, Papua New Guinea",-5.873,147.167,103.2,5.8
1997-12-16T20:40:09.290Z,southern East Pacific Rise,-35.5,-105.92,10.0,5.7
1997-12-16T11:48:29.810Z,"46 km SSW of Barra de Tecoanapa, Mexico",16.107,-98.852,10.0,6.0
1997-12-16T11:17:22.480Z,northern Mid-Atlantic Ridge,29.985,-42.628,10.0,5.5
1997-12-16T07:06:56.590Z,Balleny Islands region,-62.88,163.188,10.0,5.9
1997-12-15T10:28:06.060Z,"39 km ENE of Kandrian, Papua New Guinea",-6.042,149.867,33.0,5.9
1997-12-14T23:10:03.970Z,"79 km ENE of Hihifo, Tonga",-15.571,-173.173,33.0,5.6
1997-12-14T08:48:36.070Z,"74 km ENE of Nabire, Indonesia",-3.081,136.106,33.0,5.6
1997-12-14T02:39:17.470Z,South Sandwich Islands region,-59.574,-26.186,33.0,5.7
1997-12-13T19:22:58.740Z,West Chile Rise,-41.397,-87.444,10.0,5.7
1997-12-13T07:02:03.640Z,"39 km NNE of Olonkinbyen, Svalbard and Jan Mayen",71.254,-8.329,10.0,5.6
1997-12-11T09:50:36.280Z,"122 km WNW of Tobelo, Indonesia",2.294,127.061,69.3,5.6
1997-12-11T07:56:28.850Z,"22 km WSW of Roncesvalles, Colombia",3.929,-75.787,177.5,6.4
1997-12-09T14:23:45.270Z,"149 km W of Colchani, Bolivia",-20.236,-68.365,132.5,5.7
1997-12-08T21:06:13.860Z,"226 km ESE of Mil’kovo, Russia",53.853,161.778,33.0,5.6
1997-12-08T01:47:39.940Z,"64 km SSW of Sola, Vanuatu",-14.4,167.293,33.0,5.7
1997-12-07T23:05:50.850Z,"228 km ENE of Petropavlovsk-Kamchatsky, Russia",53.693,161.909,33.0,5.6
1997-12-07T17:56:18.780Z,"176 km S of Ust’-Kamchatsk Staryy, Russia",54.658,162.882,33.0,6.2
1997-12-06T12:37:21.610Z,"147 km S of Ust’-Kamchatsk Staryy, Russia",54.924,162.104,33.0,5.9
1997-12-06T10:59:10.060Z,"228 km ESE of Mil’kovo, Russia",53.972,161.909,33.0,6.1
1997-12-06T10:05:04.550Z,"230 km ESE of Mil’kovo, Russia",53.963,161.931,33.0,5.7
1997-12-06T06:38:00.720Z,"154 km SE of Atlasovo, Russia",54.689,161.46,33.0,5.6
1997-12-06T06:37:06.240Z,"156 km S of Ust’-Kamchatsk Staryy, Russia",54.829,162.772,33.0,5.5
1997-12-06T00:25:06.780Z,"208 km ENE of Petropavlovsk-Kamchatsky, Russia",53.734,161.57,33.0,5.8
1997-12-05T19:04:06.700Z,"212 km ENE of Petropavlovsk-Kamchatsky, Russia",53.792,161.596,33.0,5.5
1997-12-05T18:48:22.790Z,"220 km ENE of Petropavlovsk-Kamchatsky, Russia",53.752,161.746,33.0,6.4
1997-12-05T13:56:12.370Z,Molucca Sea,0.656,125.114,89.4,5.5
1997-12-05T11:37:09.320Z,"191 km S of Ust’-Kamchatsk Staryy, Russia",54.512,162.318,33.0,5.6
1997-12-05T11:35:19.580Z,"209 km ESE of Mil’kovo, Russia",53.909,161.55,33.0,5.7
1997-12-05T11:26:54.690Z,"156 km S of Ust’-Kamchatsk Staryy, Russia",54.841,162.035,33.0,7.8
1997-12-05T08:08:49.810Z,"105 km S of Ust’-Kamchatsk Staryy, Russia",55.281,162.444,33.0,5.5
1997-12-04T22:41:50.440Z,"112 km S of Ust’-Kamchatsk Staryy, Russia",55.221,162.619,33.0,5.5
1997-12-04T22:14:26.280Z,"34 km SSE of Iztapa, Guatemala",13.638,-90.618,86.5,5.5
1997-12-04T14:56:41.790Z,"33 km S of Iztapa, Guatemala",13.639,-90.658,80.5,6.0
1997-12-04T05:33:01.610Z,"94 km SSW of ‘Ohonua, Tonga",-22.172,-175.13,33.0,5.5
1997-12-02T11:47:47.180Z,"51 km W of Gadung, Philippines",6.756,123.561,595.7,5.5
1997-11-29T14:18:55.680Z,"52 km WSW of Tola, Nicaragua",11.224,-86.369,33.0,5.7
1997-11-29T03:42:01.680Z,"160 km WNW of Tobelo, Indonesia",2.207,126.646,42.6,5.8
1997-11-29T02:42:27.330Z,Fiji region,-21.03,-178.758,581.2,5.7
1997-11-28T22:53:41.530Z,"97 km NE of Sandia, Peru",-13.74,-68.788,586.0,6.7
1997-11-28T06:10:47.580Z,"213 km E of Dolinsk, Russia",47.143,145.602,393.5,5.5
1997-11-25T17:01:36.200Z,Kuril Islands,46.532,153.382,33.0,5.5
1997-11-25T12:14:33.630Z,"97 km NW of Gorontalo, Indonesia",1.241,122.536,24.0,7.0
1997-11-24T15:37:09.280Z,Fiji region,-13.187,174.779,33.0,5.7
1997-11-23T03:51:00.440Z,"97 km W of Tenn?, Japan",39.959,138.829,23.4,5.6
1997-11-23T00:17:45.920Z,"254 km E of Tadine, New Caledonia",-21.688,170.337,33.0,5.6
1997-11-22T06:25:39.890Z,Revilla Gigedo Islands region,19.379,-108.452,33.0,5.5
1997-11-21T11:23:06.310Z,"42 km SW of Saiha, India",22.212,92.702,54.4,6.1
1997-11-20T06:08:10.380Z,South Sandwich Islands region,-59.057,-25.511,33.0,5.5
1997-11-19T20:02:09.710Z,"175 km SW of Kavieng, Papua New Guinea",-3.57,149.565,33.0,5.5
1997-11-19T12:09:26.020Z,"138 km SSE of Mata-Utu, Wallis and Futuna",-14.498,-175.881,33.0,5.7
1997-11-18T15:41:29.570Z,"Kermadec Islands, New Zealand",-29.059,-177.654,52.1,5.8
1997-11-18T13:07:41.730Z,"22 km SW of Lithakiá, Greece",37.57,20.656,33.0,6.6
1997-11-17T06:25:33.390Z,"84 km ENE of Kolonga, Tonga",-20.83,-174.32,33.0,5.5
1997-11-17T00:18:35.770Z,"80 km NE of Kolonga, Tonga",-20.654,-174.49,33.0,5.6
1997-11-15T18:59:24.300Z,"34 km ESE of Port-Olry, Vanuatu",-15.145,167.375,123.1,7.0
1997-11-15T10:56:43.440Z,"243 km W of Hihifo, Tonga",-16.169,-176.064,362.7,5.6
1997-11-15T07:05:16.640Z,"19 km NNW of Shibetsu, Japan",43.813,145.019,161.0,6.1
1997-11-14T21:38:51.600Z,"36 km SSW of Eresós, Greece",38.859,25.795,17.9,6.0
1997-11-14T10:18:20.060Z,central Mid-Atlantic Ridge,0.808,-27.026,10.0,5.6
1997-11-13T05:33:54.030Z,"73 km W of Panguna, Papua New Guinea",-6.342,154.819,33.0,5.5
1997-11-12T03:26:37.580Z,southern East Pacific Rise,-35.598,-105.038,10.0,5.6
1997-11-11T02:00:36.590Z,Fiji region,-13.192,174.864,33.0,5.5
1997-11-10T23:06:44.300Z,"Izu Islands, Japan region",31.187,140.486,86.0,6.2
1997-11-10T19:04:24.770Z,"135 km SE of Inarajan Village, Guam",12.361,145.577,68.5,5.5
1997-11-10T12:47:33.970Z,north of Ascension Island,0.05,-16.893,10.0,5.6
1997-11-09T22:56:42.750Z,"13 km NNE of San Sebastián, El Salvador",13.849,-88.808,176.4,6.5
1997-11-08T10:02:52.610Z,western Xizang,35.069,87.325,33.0,7.5
1997-11-06T17:29:07.920Z,"19 km NNW of Moyogalpa, Nicaragua",11.693,-85.79,116.8,5.6
1997-11-05T23:45:30.710Z,"Bonin Islands, Japan region",27.864,142.608,10.0,5.9
1997-11-05T21:10:28.680Z,"10 km NW of Galaxídhion, Greece",38.438,22.284,23.8,5.6
1997-11-05T09:59:04.230Z,"183 km SSE of Meedhoo, Maldives",-2.13,73.837,10.0,5.6
1997-11-05T06:09:14.010Z,"Off the coast of Los Lagos, Chile",-43.756,-78.18,10.0,5.6
1997-11-04T10:40:43.080Z,Fiji region,-21.029,-179.204,621.3,5.6
1997-11-03T21:37:15.160Z,"106 km W of Pangai, Tonga",-19.963,-175.356,151.9,5.9
1997-11-03T20:12:52.040Z,"22 km SW of Ovalle, Chile",-30.772,-71.335,44.9,5.6
1997-11-03T19:17:58.910Z,"298 km NE of Lospalos, Timor Leste",-6.736,129.021,215.6,6.1
1997-11-03T19:17:33.810Z,"16 km S of Ovalle, Chile",-30.744,-71.224,45.0,6.2
1997-11-03T06:29:16.430Z,Fiji region,-13.189,174.885,33.0,5.5
1997-11-03T05:37:48.740Z,Fiji region,-20.397,-178.743,600.0,5.6
1997-11-03T02:29:51.820Z,"31 km SSE of Saga, China",29.078,85.383,33.0,5.5
1997-11-01T00:02:51.300Z,"116 km SE of Hihifo, Tonga",-16.61,-172.949,33.0,5.6
1997-10-31T12:29:49.840Z,"108 km NW of Sola, Vanuatu",-13.115,166.92,182.8,5.9
1997-10-29T04:55:58.710Z,"173 km SW of Bandar Lampung, Indonesia",-6.38,104.013,45.2,5.6
1997-10-28T06:15:17.330Z,"51 km N of Barranca, Peru",-4.368,-76.681,112.0,7.2
1997-10-27T09:32:59.500Z,"Kermadec Islands, New Zealand",-30.759,-178.451,33.0,5.9
1997-10-26T19:06:44.410Z,"8 km WSW of Yokote, Japan",39.296,140.461,133.6,5.6
1997-10-26T18:14:13.820Z,Pacific-Antarctic Ridge,-55.369,-129.475,10.0,5.7
1997-10-26T13:55:33.190Z,Pacific-Antarctic Ridge,-54.121,-132.967,10.0,5.8
1997-10-26T08:43:30.790Z,"96 km E of Santiago, Philippines",7.145,127.439,33.0,5.6
1997-10-23T14:07:28.820Z,northern Mid-Atlantic Ridge,46.453,-27.505,10.0,5.5
1997-10-23T01:16:01.810Z,"42 km ESE of Labuan Lombok, Indonesia",-8.666,117.017,160.0,5.7
1997-10-22T09:55:47.770Z,"77 km NNE of Otrada, Russia",44.719,146.211,153.8,5.6
1997-10-20T20:44:09.100Z,"141 km SSW of Hihifo, Tonga",-17.164,-174.212,133.6,5.5
1997-10-19T15:53:38.910Z,"51 km S of ‘Ohonua, Tonga",-21.795,-175.014,33.0,5.8
1997-10-18T02:40:04.630Z,"142 km E of Luwuk, Indonesia",-0.895,124.066,35.6,5.5
1997-10-17T15:02:00.460Z,Fiji region,-20.888,-178.839,578.9,6.0
1997-10-17T09:55:15.250Z,west of Macquarie Island,-57.538,147.97,10.0,6.2
1997-10-15T04:28:47.080Z,"23 km SSW of Ovalle, Chile",-30.809,-71.251,47.9,5.5
1997-10-15T03:11:09.020Z,"99 km WSW of Adak, Alaska",51.43,-177.877,22.0,6.4
1997-10-15T02:54:20.850Z,"10 km NNE of Atico, Peru",-16.119,-73.587,56.2,5.7
1997-10-15T01:03:33.460Z,"36 km SW of Monte Patria, Chile",-30.933,-71.22,58.0,7.1
1997-10-14T15:23:10.210Z,"8 km NNW of Sellano, Italy",42.962,12.892,10.0,5.5
1997-10-14T09:53:18.150Z,"192 km WSW of Haveluloto, Tonga",-22.101,-176.772,167.3,7.8
1997-10-13T13:39:37.490Z,"47 km SSE of Koróni, Greece",36.379,22.071,24.0,6.4
1997-10-11T18:24:23.860Z,"61 km E of Jiufen, Taiwan",25.028,122.451,143.0,5.5
1997-10-10T18:45:52.400Z,"115 km WNW of Malango, Solomon Islands",-9.321,158.732,33.0,6.0
1997-10-09T20:42:02.270Z,"149 km W of Kamiiso, Japan",41.98,138.861,33.0,5.5
1997-10-09T04:00:50.460Z,"121 km SSE of Kushiro, Japan",41.917,144.749,33.0,5.5
1997-10-08T21:20:59.780Z,"123 km SSE of Kushiro, Japan",41.911,144.815,33.0,5.9
1997-10-08T10:47:49.920Z,Kermadec Islands region,-29.25,178.355,617.3,5.7
1997-10-07T17:53:32.260Z,southwest of Africa,-52.117,15.166,10.0,5.5
1997-10-07T13:15:53.310Z,Kermadec Islands region,-31.845,-178.318,33.0,5.9
1997-10-06T23:24:52.580Z,"6 km E of Valtopina, Italy",43.045,12.835,10.0,5.5
1997-10-06T20:52:44.610Z,"120 km WNW of Malango, Solomon Islands",-9.302,158.691,33.0,6.1
1997-10-06T18:35:30.310Z,"106 km WNW of Malango, Solomon Islands",-9.321,158.819,33.0,5.6
1997-10-06T12:30:05.820Z,"18 km E of Talisay, Philippines",9.79,125.779,105.6,6.5
1997-10-05T19:00:02.380Z,"2 km NNW of Sugal, Philippines",5.679,125.453,223.9,5.8
1997-10-05T18:04:30.000Z,South Sandwich Islands region,-59.739,-29.198,273.9,6.3
1997-10-05T03:29:00.970Z,"251 km E of Kuril’sk, Russia",45.507,151.066,71.3,5.5
1997-10-04T18:31:41.050Z,southern East Pacific Rise,-35.286,-106.708,10.0,5.7
1997-10-04T15:34:29.680Z,northern Mid-Atlantic Ridge,16.014,-46.749,10.0,5.7
1997-10-04T15:29:46.280Z,northern Mid-Atlantic Ridge,15.922,-46.646,10.0,5.5
1997-10-04T10:57:34.180Z,"100 km WNW of Samoa, California",41.0528333,-125.3433333,6.792,5.5
1997-10-03T00:15:37.230Z,"76 km ENE of Finschhafen, Papua New Guinea",-6.293,148.49,100.0,5.6
1997-10-01T06:05:48.330Z,"33 km SE of Vostok, Russia",46.215,136.09,416.0,5.5
1997-09-30T06:27:24.780Z,"Izu Islands, Japan region",31.959,141.878,10.0,6.2
1997-09-29T17:35:51.060Z,"Maug Islands region, Northern Mariana Islands",20.197,145.807,70.0,5.6
1997-09-28T23:13:13.940Z,"49 km E of Calama, Chile",-22.407,-68.449,106.8,5.6
1997-09-28T01:38:28.610Z,"28 km NNE of Parepare, Indonesia",-3.776,119.727,33.0,5.9
1997-09-26T15:48:34.270Z,"207 km SSE of Ambon, Indonesia",-5.385,128.994,253.8,6.0
1997-09-26T14:00:05.830Z,north of Ascension Island,0.124,-16.923,10.0,5.5
1997-09-26T09:40:26.330Z,"3 km SSE of Nocera Umbra, Italy",43.084,12.812,10.0,6.0
1997-09-26T00:33:12.250Z,"6 km WSW of Serravalle di Chienti, Italy",43.048,12.879,10.0,5.7
1997-09-25T23:26:53.350Z,Kermadec Islands region,-27.092,-176.779,41.0,5.5
1997-09-25T19:54:03.150Z,"192 km NW of Sola, Vanuatu",-12.496,166.468,33.0,5.6
1997-09-25T14:20:48.930Z,Mid-Indian Ridge,-13.761,66.248,10.0,6.0
1997-09-23T17:51:23.480Z,Balleny Islands region,-65.526,178.813,10.0,5.8
1997-09-22T12:06:28.490Z,"77 km WSW of Puerto Madero, Mexico",14.438,-93.075,33.0,5.6
1997-09-21T18:13:22.780Z,"26 km WNW of Kirando, Tanzania",-7.36,30.37,10.0,5.9
1997-09-21T12:17:26.740Z,"148 km ESE of Kirakira, Solomon Islands",-11.152,163.084,33.0,5.6
1997-09-20T22:14:13.370Z,Fiji region,-16.376,-177.579,33.0,5.6
1997-09-20T18:11:01.310Z,Kermadec Islands region,-28.895,-177.654,74.0,5.6
1997-09-20T16:11:32.150Z,Kermadec Islands region,-28.683,-177.624,30.0,7.0
1997-09-18T18:19:41.320Z,South Sandwich Islands region,-60.722,-24.479,33.0,5.7
1997-09-18T09:18:32.290Z,"212 km WSW of Adak, Alaska",51.191,-179.499,33.0,5.6
1997-09-17T15:26:53.900Z,"73 km N of Namuac, Philippines",19.274,121.225,33.0,5.6
1997-09-17T14:50:35.340Z,"162 km WNW of Tobelo, Indonesia",2.109,126.597,33.0,6.0
1997-09-15T13:05:42.700Z,"23 km ESE of Barcelona, Philippines",8.098,126.642,50.7,6.2
1997-09-12T14:09:03.000Z,Pacific-Antarctic Ridge,-63.122,-164.321,10.0,5.9
1997-09-11T22:20:09.520Z,southeast of Easter Island,-36.23,-101.031,10.0,5.6
1997-09-11T00:47:26.500Z,east of the South Sandwich Islands,-59.053,-16.665,10.0,5.5
1997-09-10T22:29:26.770Z,southwest of Africa,-52.905,19.715,10.0,5.6
1997-09-10T12:57:07.070Z,"58 km E of ‘Ohonua, Tonga",-21.349,-174.386,10.0,6.1
1997-09-07T12:57:06.740Z,"118 km WNW of Panguna, Papua New Guinea",-6.017,154.458,421.1,5.8
1997-09-05T10:31:34.940Z,"181 km ESE of Kuril’sk, Russia",44.622,150.008,33.0,5.5
1997-09-04T20:52:58.330Z,"116 km NW of Rabaul, Papua New Guinea",-3.482,151.39,365.6,5.7
1997-09-04T04:23:37.030Z,south of the Fiji Islands,-26.569,178.336,624.7,6.8
1997-09-03T06:22:44.280Z,Pacific-Antarctic Ridge,-55.19,-128.989,10.0,6.1
1997-09-02T12:13:22.920Z,"24 km SW of Roncesvalles, Colombia",3.849,-75.749,198.7,6.8
1997-09-01T22:59:28.610Z,north of Ascension Island,0.027,-16.806,10.0,5.5
1997-09-01T12:36:29.560Z,north of Ascension Island,-1.59,-15.572,10.0,5.6
1997-08-30T03:28:34.750Z,"90 km WSW of San Jose Village, Northern Mariana Islands",14.696,144.826,33.0,5.8
1997-08-29T19:21:56.270Z,"102 km ESE of Caburan, Philippines",5.436,126.431,33.0,5.5
1997-08-29T08:14:09.970Z,"64 km NNE of Angoram, Papua New Guinea",-3.562,144.362,22.8,6.6
1997-08-29T06:54:00.240Z,"206 km WNW of Hihifo, Tonga",-15.235,-175.576,33.0,6.5
1997-08-28T21:42:07.610Z,"57 km NW of Port-Vila, Vanuatu",-17.398,167.908,33.0,5.5
1997-08-27T13:42:52.730Z,"99 km NE of Finschhafen, Papua New Guinea",-6.015,148.568,33.0,5.9
1997-08-26T15:22:09.170Z,south of the Fiji Islands,-25.511,178.331,609.6,5.7
1997-08-26T03:27:41.740Z,South Sandwich Islands region,-58.294,-25.332,33.0,5.6
1997-08-25T21:24:08.150Z,"123 km SSW of Padang, Indonesia",-1.972,99.909,33.0,5.5
1997-08-25T11:59:00.800Z,"269 km W of Haveluloto, Tonga",-20.804,-177.781,394.0,5.6
1997-08-24T13:15:21.860Z,"6 km ESE of Harnai, Pakistan",30.077,68.004,33.0,5.6
1997-08-24T00:59:51.600Z,"23 km SSE of Izalco, El Salvador",13.549,-89.589,139.1,5.6
1997-08-20T13:51:16.620Z,Mid-Indian Ridge,-41.715,80.134,10.0,6.5
